id	drugName	condition	rating	date	usefulCount
148236	Norethindrone	Birth Control	2.0	June 6, 2014	6.0
172804	Clonazepam	Anxiety	8.0	March 27, 2015	40.0
47805	Adapalene	Acne	9.0	August 2, 2016	6.0
40065	Contrave	Obesity	1.0	May 25, 2015	11.0
39409	Contrave	Weight Loss	3.0	August 11, 2016	5.0
159066	TriNessa	Acne	5.0	January 5, 2016	3.0
130315	Levonorgestrel	Birth Control	9.0	November 13, 2013	19.0
185911	Desvenlafaxine	Depression	1.0	June 15, 2017	15.0
97339	Ambien	Insomnia	10.0	June 9, 2008	61.0
106674	Implanon	Birth Control	3.0	August 24, 2015	4.0
106045	Atomoxetine	ADHD	1.0	November 17, 2011	7.0
197092	Paroxetine	Anxiety and Stress	9.0	May 7, 2015	15.0
61020	Focalin	ADHD	10.0	December 8, 2016	28.0
47548	Tapentadol	Pain	10.0	January 5, 2014	120.0
124737	Tri-Previfem	Birth Control	3.0	August 31, 2016	6.0
75317	Vistaril	Anxiety	10.0	February 6, 2015	82.0
152582	Lortab	Pain	8.0	October 20, 2008	21.0
219980	Amitriptyline	Depression	8.0	March 2, 2016	16.0
43196	Sronyx	Birth Control	4.0	October 24, 2010	16.0
179116	Olanzapine	Depression	1.0	July 23, 2017	12.0
141313	Escitalopram	Anxiety	10.0	November 19, 2014	101.0
43636	LoSeasonique	Birth Control	8.0	August 9, 2010	4.0
145734	Qsymia	Obesity	10.0	April 26, 2015	34.0
153325	Doxycycline	Acne	5.0	May 16, 2015	10.0
176360	Lorazepam	Anxiety	6.0	December 19, 2015	14.0
28443	Lexapro	Anxiety	10.0	August 5, 2013	71.0
124446	Skyla	Birth Control	10.0	October 5, 2015	9.0
224897	Bupropion	Depression	1.0	September 10, 2016	23.0
75862	Temazepam	Insomnia	1.0	December 16, 2012	14.0
182323	Mirena	Birth Control	7.0	October 27, 2010	3.0
129468	Levonorgestrel	Birth Control	9.0	August 17, 2015	13.0
138409	Phentermine	Weight Loss	8.0	March 17, 2014	60.0
186211	Desvenlafaxine	Depression	10.0	July 18, 2013	57.0
39915	Contrave	Obesity	9.0	August 31, 2015	15.0
93423	Vortioxetine	Depression	5.0	March 15, 2015	61.0
212486	Lamotrigine	Bipolar Disorde	9.0	May 19, 2008	149.0
180776	Solodyn	Acne	10.0	November 26, 2012	24.0
129436	Levonorgestrel	Birth Control	9.0	August 26, 2015	2.0
7708	Xanax	Depression	10.0	August 24, 2013	201.0
206652	Vicoprofen	Pain	8.0	May 6, 2015	7.0
24235	Tretinoin	Acne	10.0	November 7, 2014	36.0
205730	Pristiq	Depression	3.0	April 18, 2011	4.0
60560	Claravis	Acne	7.0	November 19, 2016	9.0
98109	Nexplanon	Birth Control	3.0	August 4, 2015	5.0
165421	Levonorgestrel	Birth Control	10.0	June 14, 2017	3.0
142376	Levonorgestrel	Birth Control	10.0	October 10, 2017	1.0
129709	Levonorgestrel	Birth Control	8.0	June 12, 2015	4.0
138962	Phentermine	Weight Loss	10.0	August 2, 2009	15.0
160980	Risperidone	Anxiety	5.0	April 9, 2016	14.0
103147	Estarylla	Birth Control	3.0	May 18, 2017	3.0
43471	Hydromorphone	Pain	10.0	July 7, 2011	9.0
182393	Mirena	Birth Control	2.0	March 23, 2011	6.0
195046	Restoril	Insomnia	6.0	April 16, 2016	32.0
186514	Desvenlafaxine	Anxiety	3.0	October 19, 2010	10.0
121264	Venlafaxine	Anxiety	1.0	July 27, 2016	22.0
165570	Levonorgestrel	Birth Control	7.0	May 17, 2017	2.0
2537	Camrese	Birth Control	2.0	September 30, 2014	11.0
14018	Megestrol	Weight Loss	10.0	September 6, 2015	37.0
197760	Desvenlafaxine	Obesity	8.0	February 26, 2009	18.0
66931	Seroquel	Bipolar Disorde	10.0	May 12, 2010	33.0
179349	Olanzapine	Depression	5.0	June 20, 2015	31.0
109309	Nexplanon	Birth Control	8.0	January 6, 2017	4.0
110021	Nexplanon	Birth Control	1.0	May 8, 2016	4.0
97910	Nexplanon	Birth Control	8.0	September 29, 2015	1.0
81571	Liraglutide	Weight Loss	6.0	July 31, 2017	5.0
89169	Celexa	Anxiety and Stress	5.0	February 10, 2017	15.0
97068	Contrave	Weight Loss	1.0	February 21, 2017	15.0
167937	Kariva	Birth Control	3.0	December 15, 2015	5.0
122137	Venlafaxine	Anxiety and Stress	9.0	November 12, 2009	15.0
72513	Tramadol	Pain	1.0	May 3, 2010	27.0
106748	Implanon	Birth Control	3.0	May 27, 2015	4.0
136963	Isotretinoin	Acne	5.0	November 27, 2016	11.0
122298	Selegiline	Depression	9.0	March 1, 2012	57.0
201602	Zoloft	Depression	8.0	November 24, 2013	118.0
6821	Beyaz	Acne	9.0	April 17, 2011	27.0
38383	Liletta	Birth Control	1.0	October 2, 2017	0.0
184341	Hydroxyzine	Anxiety	1.0	March 30, 2015	36.0
227874	Etonogestrel	Birth Control	5.0	August 18, 2011	0.0
227750	Etonogestrel	Birth Control	8.0	November 8, 2011	0.0
82969	Paxil	Depression	1.0	May 20, 2015	31.0
130890	Levonorgestrel	Birth Control	9.0	May 18, 2011	2.0
46048	Phendimetrazine	Obesity	10.0	September 14, 2008	31.0
94768	Abilify	Depression	9.0	November 6, 2013	66.0
106392	Implanon	Birth Control	6.0	July 18, 2016	6.0
51622	Aczone	Acne	10.0	March 2, 2015	15.0
107826	Implanon	Birth Control	8.0	March 13, 2009	3.0
126147	Viibryd	Depression	7.0	October 16, 2012	15.0
137215	Isotretinoin	Acne	10.0	May 8, 2014	29.0
136977	Isotretinoin	Acne	3.0	October 19, 2016	11.0
72362	Tramadol	Pain	7.0	October 19, 2009	14.0
183999	Hydroxyzine	Anxiety	9.0	October 5, 2017	15.0
89573	Celexa	Depression	1.0	July 8, 2012	12.0
116834	Lamictal	Bipolar Disorde	10.0	February 7, 2015	22.0
128239	Phentermine	Weight Loss	10.0	February 20, 2016	70.0
43142	Sronyx	Birth Control	2.0	August 23, 2014	12.0
138390	Phentermine	Weight Loss	10.0	February 4, 2014	34.0
55672	Effexor	Depression	1.0	October 5, 2016	15.0
205541	Pristiq	Depression	10.0	October 17, 2012	64.0
93290	Vortioxetine	Depression	9.0	June 10, 2015	123.0
61885	Citalopram	Depression	10.0	October 5, 2015	23.0
29721	Topiramate	Bipolar Disorde	5.0	March 7, 2011	57.0
75884	Temazepam	Insomnia	9.0	December 17, 2011	14.0
121319	Venlafaxine	Anxiety	9.0	May 9, 2016	69.0
124090	Skyla	Birth Control	8.0	March 15, 2016	1.0
77016	Lorcaserin	Weight Loss	10.0	February 26, 2015	168.0
145603	Qsymia	Obesity	1.0	February 19, 2016	14.0
170545	Quetiapine	Bipolar Disorde	10.0	April 19, 2015	7.0
62678	Citalopram	Depression	10.0	September 30, 2009	32.0
81334	Yaz	Birth Control	1.0	December 27, 2015	3.0
186929	Benzaclin	Acne	10.0	March 4, 2017	4.0
81884	Liraglutide	Weight Loss	10.0	January 28, 2017	6.0
149271	Mirena	Birth Control	10.0	March 26, 2015	0.0
46063	Phendimetrazine	Obesity	10.0	May 13, 2011	52.0
118926	Zoloft	Anxiety and Stress	9.0	July 5, 2011	11.0
78041	Zyprexa	Bipolar Disorde	8.0	April 19, 2016	34.0
131008	Levonorgestrel	Birth Control	9.0	November 22, 2009	43.0
81891	Liraglutide	Weight Loss	7.0	January 17, 2017	6.0
2381	Dalmane	Insomnia	10.0	May 17, 2015	9.0
117102	Lamictal	Bipolar Disorde	9.0	October 9, 2008	34.0
60574	Claravis	Acne	10.0	February 23, 2015	34.0
62633	Citalopram	Depression	5.0	April 3, 2010	12.0
196364	Eszopiclone	Insomnia	6.0	September 28, 2016	23.0
103185	Estarylla	Birth Control	8.0	July 9, 2016	9.0
65313	Yasmin	Acne	1.0	August 4, 2015	1.0
99040	Lutera	Birth Control	9.0	July 1, 2015	4.0
184240	Hydroxyzine	Anxiety	5.0	January 27, 2016	23.0
228191	Etonogestrel	Birth Control	8.0	October 20, 2009	4.0
123580	Skyla	Birth Control	2.0	April 20, 2017	1.0
37437	Vyvanse	ADHD	10.0	September 3, 2013	32.0
81549	Liraglutide	Weight Loss	5.0	August 17, 2017	9.0
7517	Xanax	Anxiety	10.0	January 30, 2017	38.0
102398	Aripiprazole	Bipolar Disorde	1.0	May 14, 2017	0.0
129089	Levonorgestrel	Birth Control	10.0	November 4, 2015	4.0
92170	Lyrica	Pain	8.0	February 22, 2011	38.0
141470	Escitalopram	Depression	10.0	November 26, 2013	212.0
93293	Vortioxetine	Depression	9.0	June 7, 2015	95.0
231597	Trazodone	Insomnia	9.0	October 31, 2015	59.0
39937	Contrave	Obesity	9.0	August 13, 2015	5.0
166264	Levonorgestrel	Birth Control	10.0	December 14, 2016	0.0
39802	Contrave	Obesity	10.0	October 30, 2015	20.0
163847	Mirtazapine	Insomnia	5.0	March 23, 2011	52.0
98229	Nexplanon	Birth Control	8.0	June 22, 2015	2.0
220175	Amitriptyline	Anxiety and Stress	8.0	June 12, 2015	97.0
55665	Effexor	Depression	1.0	October 21, 2016	11.0
98085	Nexplanon	Birth Control	8.0	August 14, 2015	4.0
170796	Quetiapine	Bipolar Disorde	9.0	August 11, 2013	39.0
32927	Seasonique	Birth Control	1.0	March 24, 2016	6.0
136969	Isotretinoin	Acne	10.0	November 14, 2016	29.0
182518	Mirena	Birth Control	10.0	June 21, 2009	397.0
94179	Trintellix	Depression	9.0	October 12, 2015	119.0
102384	Aripiprazole	Depression	6.0	September 26, 2017	1.0
63322	Epiduo	Acne	9.0	January 10, 2017	2.0
69207	Celebrex	Pain	9.0	November 4, 2013	46.0
114891	Diazepam	Anxiety	9.0	March 17, 2017	21.0
188641	ParaGard	Birth Control	10.0	November 11, 2015	9.0
121321	Venlafaxine	Anxiety	10.0	May 7, 2016	60.0
132303	Ativan	Anxiety	8.0	May 30, 2013	58.0
138771	Phentermine	Weight Loss	9.0	September 11, 2012	93.0
139119	Phentermine	Weight Loss	9.0	December 30, 2008	21.0
116979	Lamictal	Bipolar Disorde	5.0	August 10, 2011	34.0
188327	ParaGard	Birth Control	5.0	July 8, 2017	1.0
208711	Belsomra	Insomnia	1.0	April 14, 2017	18.0
176718	Lorazepam	Insomnia	9.0	November 27, 2008	158.0
28896	Lexapro	Depression	1.0	July 23, 2009	24.0
165496	Levonorgestrel	Birth Control	9.0	June 9, 2017	0.0
26118	Sprintec	Birth Control	3.0	April 30, 2017	4.0
62447	Citalopram	Anxiety and Stress	1.0	February 8, 2012	34.0
123310	Apri	Birth Control	4.0	February 15, 2015	10.0
227938	Etonogestrel	Birth Control	10.0	February 28, 2011	0.0
143767	Etonogestrel	Birth Control	1.0	October 12, 2016	17.0
215566	Copper	Birth Control	8.0	June 6, 2017	2.0
203964	Suvorexant	Insomnia	1.0	August 16, 2015	32.0
63702	Epiduo	Acne	9.0	September 24, 2013	10.0
178077	Duloxetine	Depression	1.0	December 15, 2011	18.0
163952	Ibuprofen	Pain	10.0	April 15, 2017	2.0
153195	Doxycycline	Acne	9.0	October 22, 2015	10.0
218784	Quasense	Birth Control	6.0	March 31, 2016	3.0
216097	Copper	Birth Control	5.0	August 7, 2015	11.0
188234	ParaGard	Birth Control	1.0	October 2, 2017	1.0
98268	Nexplanon	Birth Control	10.0	June 2, 2015	9.0
23362	Methadone	Pain	10.0	April 5, 2011	13.0
161648	Remeron	Depression	8.0	July 17, 2011	24.0
40056	Contrave	Obesity	8.0	April 26, 2015	29.0
124219	Skyla	Birth Control	10.0	February 12, 2016	9.0
163746	Mirtazapine	Depression	10.0	January 18, 2012	39.0
77125	Lorcaserin	Weight Loss	10.0	January 9, 2015	81.0
109517	Nexplanon	Birth Control	1.0	September 30, 2016	1.0
81536	Liraglutide	Weight Loss	10.0	August 25, 2017	17.0
118111	Tylox	Pain	8.0	April 30, 2008	13.0
219371	Dexmethylphenidate	ADHD	10.0	October 12, 2015	23.0
114472	Atarax	Anxiety	1.0	February 6, 2016	36.0
109794	Nexplanon	Birth Control	4.0	July 5, 2016	3.0
160381	Buspirone	Anxiety	10.0	October 28, 2016	4.0
106728	Implanon	Birth Control	9.0	June 18, 2015	4.0
202469	Lithium	Depression	10.0	January 10, 2015	25.0
124543	Skyla	Birth Control	2.0	July 15, 2015	4.0
47912	Adapalene	Acne	10.0	February 22, 2015	36.0
171630	Wellbutrin	ADHD	10.0	June 15, 2011	224.0
81368	Yaz	Acne	1.0	September 17, 2014	17.0
27719	Lexapro	Anxiety	1.0	November 17, 2017	0.0
128124	Phentermine	Weight Loss	10.0	May 19, 2016	29.0
226823	Etonogestrel	Birth Control	10.0	February 1, 2015	60.0
144299	Etonogestrel	Birth Control	4.0	May 20, 2016	1.0
168847	Vilazodone	Depression	9.0	November 23, 2013	97.0
140258	Asenapine	Bipolar Disorde	10.0	December 8, 2011	17.0
78572	Daytrana	ADHD	9.0	July 22, 2016	4.0
4852	Belviq	Obesity	6.0	December 9, 2015	10.0
128707	Phentermine	Obesity	9.0	April 25, 2015	16.0
39854	Contrave	Obesity	1.0	September 24, 2015	3.0
181674	Prozac	Depression	7.0	October 30, 2011	30.0
195830	Levomilnacipran	Depression	7.0	April 25, 2017	0.0
144362	Etonogestrel	Birth Control	1.0	April 28, 2016	2.0
128632	Phentermine	Obesity	10.0	June 16, 2015	17.0
98759	Nexplanon	Birth Control	10.0	September 22, 2013	4.0
219715	Amitriptyline	Pain	10.0	October 14, 2017	18.0
180494	Diclofenac	Pain	1.0	June 20, 2015	1.0
185803	Saxenda	Obesity	9.0	October 31, 2015	31.0
174028	Valium	Anxiety	10.0	January 17, 2016	63.0
69867	Tylenol	Pain	9.0	January 26, 2011	32.0
89197	Celexa	Depression	9.0	September 15, 2016	37.0
143165	Etonogestrel	Birth Control	6.0	April 27, 2017	0.0
83260	Paxil	Anxiety	7.0	July 30, 2011	15.0
20566	Nucynta	Pain	8.0	May 7, 2016	31.0
45746	Fluoxetine	Anxiety and Stress	5.0	November 4, 2011	17.0
205669	Pristiq	Anxiety	9.0	August 13, 2011	16.0
128531	Phentermine	Weight Loss	7.0	July 21, 2015	17.0
124161	Skyla	Birth Control	1.0	April 3, 2016	8.0
46467	Modafinil	ADHD	9.0	January 27, 2009	107.0
4212	Codeine	Pain	3.0	December 25, 2015	4.0
163663	Mirtazapine	Anxiety	8.0	April 5, 2014	72.0
5110	Orsythia	Birth Control	9.0	October 19, 2013	22.0
106815	Implanon	Birth Control	8.0	March 25, 2015	1.0
225815	Bupropion	Bipolar Disorde	1.0	September 29, 2011	60.0
80540	Zovia	Birth Control	1.0	May 25, 2016	1.0
78312	Tapentadol	Pain	10.0	July 29, 2011	10.0
153209	Doxycycline	Acne	6.0	September 29, 2015	3.0
81201	Yaz	Birth Control	1.0	March 5, 2017	5.0
47886	Adapalene	Acne	8.0	April 29, 2013	41.0
42849	Xulane	Birth Control	5.0	January 13, 2016	1.0
149700	Mirena	Birth Control	9.0	March 14, 2012	2.0
203803	Suvorexant	Insomnia	1.0	October 31, 2016	26.0
52271	Adipex-P	Weight Loss	1.0	April 18, 2009	26.0
34658	Minocycline	Acne	10.0	May 26, 2016	6.0
171119	Quetiapine	Bipolar Disorde	6.0	July 6, 2009	20.0
152956	Doxycycline	Acne	8.0	January 8, 2017	10.0
6753	Beyaz	Birth Control	10.0	March 11, 2013	8.0
199307	Depo-Provera	Birth Control	8.0	August 28, 2015	2.0
43145	Sronyx	Birth Control	9.0	July 2, 2014	10.0
231657	Trazodone	Insomnia	10.0	March 24, 2015	32.0
158688	Methylphenidate	ADHD	10.0	January 25, 2012	17.0
148786	Mirena	Birth Control	8.0	May 6, 2016	8.0
227933	Etonogestrel	Birth Control	10.0	June 23, 2011	0.0
48237	Amnesteem	Acne	8.0	December 25, 2008	26.0
63446	Epiduo	Acne	2.0	December 23, 2015	6.0
82168	Liraglutide	Obesity	9.0	February 24, 2016	14.0
83202	Paxil	Anxiety and Stress	8.0	October 19, 2010	32.0
41655	Clonidine	Anxiety	2.0	October 20, 2016	31.0
123051	Avinza	Pain	7.0	March 20, 2009	13.0
48071	Cariprazine	Bipolar Disorde	10.0	December 10, 2016	2.0
109715	Nexplanon	Birth Control	9.0	August 4, 2016	4.0
30291	Klonopin	Anxiety	10.0	July 10, 2012	42.0
50087	Gabapentin	Pain	8.0	August 16, 2015	106.0
191349	Lisdexamfetamine	ADHD	10.0	February 21, 2017	44.0
205957	Pristiq	Depression	8.0	December 4, 2009	30.0
143101	Etonogestrel	Birth Control	8.0	May 30, 2017	11.0
110230	Nexplanon	Birth Control	6.0	March 12, 2016	5.0
130837	Levonorgestrel	Birth Control	9.0	August 3, 2011	0.0
153509	Doxycycline	Acne	3.0	February 5, 2013	13.0
8345	Zolpidem	Insomnia	10.0	April 28, 2015	66.0
147927	Norethindrone	Birth Control	5.0	September 28, 2016	2.0
38622	Liletta	Birth Control	9.0	March 21, 2017	2.0
143470	Etonogestrel	Birth Control	2.0	February 7, 2017	7.0
183788	Cymbalta	Depression	9.0	June 13, 2009	35.0
82968	Paxil	Depression	10.0	May 26, 2015	55.0
184334	Hydroxyzine	Anxiety	10.0	April 27, 2015	104.0
81202	Yaz	Birth Control	1.0	March 4, 2017	5.0
8263	Zolpidem	Insomnia	1.0	September 17, 2015	10.0
51765	Aczone	Acne	10.0	July 4, 2011	5.0
45335	Fluoxetine	Depression	10.0	July 20, 2015	30.0
227596	Etonogestrel	Birth Control	10.0	July 5, 2012	0.0
32979	Seasonique	Birth Control	3.0	August 5, 2012	14.0
132546	Doxepin	Insomnia	4.0	January 25, 2016	38.0
144943	Etonogestrel	Birth Control	9.0	December 15, 2015	3.0
171067	Quetiapine	Bipolar Disorde	7.0	August 19, 2008	39.0
64837	Saphris	Bipolar Disorde	8.0	August 13, 2012	21.0
93191	Vortioxetine	Depression	9.0	November 21, 2015	78.0
36622	Fentanyl	Pain	7.0	May 10, 2012	21.0
177842	Duloxetine	Depression	9.0	May 8, 2013	55.0
219381	Dexmethylphenidate	ADHD	10.0	May 15, 2015	27.0
88539	Adderall	ADHD	8.0	March 17, 2008	57.0
188589	ParaGard	Birth Control	1.0	February 26, 2016	14.0
138829	Phentermine	Weight Loss	10.0	January 4, 2011	7.0
8456	Zolpidem	Insomnia	9.0	September 8, 2012	18.0
180230	Diclofenac	Pain	9.0	May 15, 2017	16.0
42934	Xulane	Birth Control	9.0	April 10, 2015	22.0
81896	Liraglutide	Obesity	10.0	January 10, 2017	15.0
39167	Contrave	Weight Loss	3.0	May 2, 2017	5.0
172574	Clonazepam	Anxiety	8.0	October 24, 2015	58.0
173239	Clonazepam	Anxiety	9.0	February 21, 2010	9.0
153449	Doxycycline	Acne	8.0	July 23, 2013	10.0
158572	Methylphenidate	ADHD	10.0	July 4, 2013	66.0
98765	Nexplanon	Birth Control	7.0	September 16, 2013	1.0
148639	Mirena	Birth Control	10.0	November 19, 2016	13.0
97847	Nexplanon	Birth Control	5.0	October 21, 2015	2.0
193827	Hydrocodone	Pain	4.0	February 6, 2016	35.0
157205	Differin	Acne	9.0	December 19, 2008	45.0
143708	Etonogestrel	Birth Control	5.0	November 18, 2016	0.0
123263	Apri	Birth Control	6.0	December 3, 2017	0.0
8527	Zolpidem	Insomnia	7.0	April 15, 2011	5.0
32997	Seasonique	Birth Control	10.0	May 8, 2015	9.0
37708	Vyvanse	ADHD	10.0	March 4, 2009	20.0
226756	Etonogestrel	Birth Control	9.0	April 12, 2015	24.0
109452	Nexplanon	Birth Control	10.0	December 13, 2016	6.0
133115	Tri-Sprintec	Acne	8.0	December 7, 2013	25.0
81557	Liraglutide	Weight Loss	8.0	August 12, 2017	3.0
107649	Implanon	Birth Control	1.0	July 27, 2010	1.0
178504	Duloxetine	Depression	10.0	August 12, 2008	621.0
139764	Nora-Be	Birth Control	1.0	February 17, 2016	6.0
28020	Lexapro	Depression	9.0	March 11, 2016	68.0
110254	Nexplanon	Birth Control	1.0	March 21, 2016	8.0
7459	Xanax	Depression	10.0	June 20, 2017	27.0
232007	Trazodone	Insomnia	1.0	August 10, 2009	63.0
42903	Xulane	Birth Control	9.0	September 24, 2015	2.0
205406	Pristiq	Depression	5.0	January 2, 2016	22.0
129521	Levonorgestrel	Birth Control	9.0	August 3, 2015	2.0
20735	Nucynta	Pain	1.0	January 18, 2011	8.0
141885	Escitalopram	Depression	9.0	May 30, 2010	3.0
7437	Xanax	Anxiety	1.0	October 3, 2017	23.0
123717	Skyla	Birth Control	8.0	February 17, 2017	3.0
30376	Klonopin	Insomnia	10.0	July 27, 2010	72.0
100724	Orlistat	Obesity	1.0	February 13, 2017	26.0
51603	Aczone	Acne	10.0	November 10, 2015	23.0
141767	Escitalopram	Depression	9.0	February 8, 2011	23.0
59806	NuvaRing	Birth Control	8.0	April 6, 2016	5.0
94856	Abilify	Bipolar Disorde	5.0	October 22, 2012	15.0
38380	Liletta	Birth Control	3.0	October 10, 2017	1.0
130716	Levonorgestrel	Birth Control	10.0	January 11, 2012	2.0
141575	Escitalopram	Anxiety	9.0	April 26, 2013	36.0
147491	Alprazolam	Anxiety	10.0	September 6, 2009	81.0
51985	Adipex-P	Obesity	9.0	June 26, 2015	38.0
39865	Contrave	Obesity	1.0	September 13, 2015	10.0
63394	Epiduo	Acne	1.0	August 26, 2016	3.0
45631	Fluoxetine	Depression	8.0	February 6, 2013	64.0
128547	Phentermine	Weight Loss	10.0	July 7, 2015	7.0
231981	Trazodone	Insomnia	6.0	June 15, 2010	19.0
93711	Morphine	Pain	10.0	March 10, 2011	20.0
90990	Norco	Pain	5.0	August 9, 2011	6.0
168697	Vilazodone	Anxiety	8.0	December 17, 2015	12.0
217919	Strattera	ADHD	9.0	September 5, 2008	60.0
160323	Buspirone	Anxiety	1.0	January 4, 2017	26.0
106586	Implanon	Birth Control	5.0	December 17, 2015	2.0
143093	Etonogestrel	Birth Control	10.0	June 8, 2017	2.0
212180	Lamotrigine	Bipolar Disorde	9.0	January 19, 2013	80.0
121204	Venlafaxine	Anxiety and Stress	9.0	September 18, 2016	25.0
110174	Nexplanon	Birth Control	1.0	March 29, 2016	4.0
66850	Seroquel	Insomnia	5.0	December 5, 2011	34.0
123206	Apri	Birth Control	5.0	November 10, 2013	7.0
118762	Zoloft	Depression	10.0	August 20, 2012	172.0
204494	BuSpar	Anxiety	9.0	December 13, 2013	216.0
43575	Hydromorphone	Pain	10.0	April 4, 2008	15.0
134936	Dapsone	Acne	4.0	August 8, 2017	0.0
109540	Nexplanon	Birth Control	8.0	October 12, 2016	2.0
186421	Desvenlafaxine	Anxiety	10.0	July 13, 2011	25.0
39372	Contrave	Weight Loss	1.0	January 17, 2017	3.0
139631	Etodolac	Pain	8.0	March 8, 2009	45.0
53614	Alesse	Birth Control	7.0	June 2, 2015	2.0
144141	Etonogestrel	Birth Control	1.0	June 19, 2016	2.0
39199	Contrave	Weight Loss	3.0	April 18, 2017	11.0
219322	Dexmethylphenidate	ADHD	1.0	July 3, 2016	10.0
144078	Etonogestrel	Birth Control	1.0	July 6, 2016	4.0
53572	Alesse	Birth Control	5.0	August 29, 2016	0.0
226690	Etonogestrel	Birth Control	3.0	May 27, 2015	4.0
127257	Melatonin	Insomnia	8.0	October 1, 2015	55.0
106567	Implanon	Birth Control	2.0	January 7, 2016	8.0
97107	Ambien	Insomnia	10.0	October 6, 2012	35.0
43662	LoSeasonique	Birth Control	6.0	April 21, 2011	5.0
176696	Lorazepam	Anxiety	10.0	June 8, 2009	85.0
184311	Hydroxyzine	Anxiety	3.0	July 6, 2014	15.0
178778	Victoza	Obesity	9.0	March 26, 2014	34.0
205550	Pristiq	Depression	5.0	September 17, 2012	9.0
145860	Qsymia	Weight Loss	8.0	July 19, 2013	75.0
144517	Etonogestrel	Birth Control	5.0	March 28, 2016	2.0
227739	Etonogestrel	Birth Control	2.0	November 17, 2011	0.0
83329	Paxil	Depression	8.0	April 28, 2009	6.0
145645	Qsymia	Weight Loss	9.0	October 24, 2015	34.0
231469	Trazodone	Insomnia	9.0	March 26, 2016	65.0
115289	Diazepam	Anxiety	10.0	October 14, 2008	64.0
62031	Citalopram	Anxiety and Stress	9.0	January 31, 2015	54.0
20714	Nucynta	Pain	10.0	August 17, 2011	30.0
72611	Tramadol	Pain	7.0	May 4, 2010	15.0
148655	Mirena	Birth Control	9.0	November 4, 2016	9.0
220237	Amitriptyline	Pain	9.0	January 15, 2015	84.0
65757	Propranolol	Anxiety	8.0	July 4, 2016	14.0
185604	Saxenda	Weight Loss	1.0	December 6, 2016	8.0
138583	Phentermine	Weight Loss	10.0	February 23, 2013	42.0
88482	Adderall	ADHD	10.0	December 8, 2009	9.0
143988	Etonogestrel	Birth Control	10.0	August 4, 2016	1.0
75893	Temazepam	Insomnia	9.0	July 15, 2011	18.0
130913	Levonorgestrel	Birth Control	9.0	March 29, 2011	0.0
133098	Tri-Sprintec	Acne	4.0	March 21, 2015	9.0
134286	Lidoderm	Pain	7.0	September 7, 2016	28.0
96455	Sertraline	Depression	10.0	May 9, 2009	381.0
144637	Etonogestrel	Birth Control	1.0	February 27, 2016	5.0
130840	Levonorgestrel	Birth Control	8.0	July 28, 2011	0.0
191617	Lisdexamfetamine	ADHD	9.0	December 27, 2012	32.0
196961	Paroxetine	Depression	7.0	August 13, 2016	9.0
45696	Fluoxetine	Depression	9.0	March 4, 2013	104.0
186370	Desvenlafaxine	Depression	10.0	November 16, 2011	32.0
163551	Mirtazapine	Depression	9.0	November 8, 2014	212.0
159071	TriNessa	Acne	5.0	December 9, 2015	0.0
81442	Yaz	Birth Control	10.0	May 8, 2011	1.0
52057	Adipex-P	Weight Loss	10.0	May 20, 2014	293.0
186712	Lisdexamfetamine	ADHD	10.0	February 2, 2009	0.0
38729	Liletta	Birth Control	6.0	March 26, 2016	3.0
205202	Etonogestrel	Birth Control	5.0	May 16, 2017	4.0
29003	Lexapro	Depression	10.0	June 21, 2008	211.0
147993	Norethindrone	Birth Control	5.0	May 20, 2016	0.0
144462	Etonogestrel	Birth Control	10.0	April 4, 2016	3.0
40135	Contrave	Obesity	4.0	March 13, 2015	5.0
114904	Diazepam	Anxiety	10.0	January 14, 2017	64.0
50752	Gabapentin	Insomnia	9.0	September 21, 2009	126.0
147093	Alprazolam	Anxiety	8.0	December 1, 2014	44.0
76818	Lorcaserin	Weight Loss	9.0	February 16, 2016	31.0
24041	Tretinoin	Acne	8.0	August 12, 2016	7.0
60078	NuvaRing	Birth Control	8.0	November 7, 2013	12.0
209276	Geodon	Bipolar Disorde	5.0	September 20, 2010	19.0
99014	Lutera	Birth Control	9.0	January 2, 2016	4.0
82400	Liraglutide	Obesity	10.0	November 6, 2012	74.0
169127	Vilazodone	Anxiety	10.0	August 8, 2011	238.0
196528	Eszopiclone	Insomnia	1.0	September 13, 2009	12.0
8543	Zolpidem	Insomnia	9.0	October 3, 2011	34.0
218918	Depakote	Bipolar Disorde	10.0	March 1, 2013	63.0
108677	Nexplanon	Birth Control	2.0	November 28, 2017	0.0
226318	Etonogestrel	Birth Control	7.0	September 6, 2015	4.0
197349	Paroxetine	Depression	8.0	July 29, 2011	2.0
76708	Lorcaserin	Obesity	7.0	October 18, 2016	16.0
128847	Phentermine	Obesity	10.0	August 21, 2014	33.0
157204	Differin	Acne	10.0	December 30, 2008	29.0
196329	Eszopiclone	Insomnia	10.0	July 11, 2017	8.0
165383	Levonorgestrel	Birth Control	10.0	June 20, 2017	6.0
34798	Minocycline	Acne	4.0	June 27, 2013	6.0
161631	Remeron	Depression	2.0	February 21, 2012	33.0
102694	Aripiprazole	Depression	1.0	November 4, 2014	109.0
75293	Vistaril	Anxiety	1.0	January 5, 2017	33.0
141353	Escitalopram	Depression	10.0	November 5, 2014	18.0
23776	Saphris	Bipolar Disorde	1.0	June 8, 2017	3.0
158531	Methylphenidate	ADHD	10.0	November 18, 2014	53.0
