id	drugName	condition	rating	date	usefulCount
176183	Lorazepam	Insomnia	10.0	June 28, 2017	21.0
176745	Lorazepam	Anxiety	10.0	April 26, 2008	46.0
176509	Lorazepam	Anxiety	10.0	May 5, 2013	22.0
176583	Lorazepam	Anxiety	4.0	September 21, 2011	8.0
176578	Lorazepam	Anxiety	9.0	October 21, 2011	17.0
176726	Lorazepam	Anxiety	10.0	October 28, 2008	16.0
176486	Lorazepam	Anxiety	10.0	September 21, 2012	69.0
176416	Lorazepam	Anxiety	10.0	May 21, 2015	98.0
176728	Lorazepam	Anxiety	9.0	October 2, 2008	98.0
176748	Lorazepam	Anxiety	10.0	March 21, 2008	146.0
176405	Lorazepam	Anxiety	3.0	August 5, 2015	9.0
176288	Lorazepam	Anxiety	1.0	June 26, 2016	21.0
176492	Lorazepam	Anxiety	9.0	August 14, 2012	69.0
176387	Lorazepam	Anxiety	10.0	December 15, 2014	99.0
176476	Lorazepam	Anxiety	10.0	January 16, 2013	72.0
176197	Lorazepam	Anxiety	10.0	April 25, 2017	29.0
